10.1.1.111,382.877292ms,308.167µs
10.1.1.116,6.19580625s,90.084µs
10.1.1.112,2.205306s,42.208µs
10.1.1.112,562.03225ms,130.417µs
10.1.1.113,411.089334ms,249µs
10.1.1.114,422.365083ms,513.542µs
10.1.1.114,597.497041ms,135.25µs
10.1.1.116,770.011625ms,384.042µs
10.1.1.111,540.013084ms,151.208µs
10.1.1.113,6.899077625s,86.458µs
10.1.1.113,572.48ms,178.375µs
10.1.1.116,556.606375ms,122.916µs
10.1.1.111,547.373ms,510.875µs
10.1.1.116,506.915958ms,136.708µs
10.1.1.113,499.872958ms,720.417µs
10.1.1.115,575.247625ms,191.833µs
10.1.1.113,515.927167ms,353.959µs
10.1.1.113,7.212620792s,41.917µs
10.1.1.112,738.245666ms,92.458µs
10.1.1.114,589.648667ms,101.084µs
10.1.1.111,436.788916ms,188.291µs
10.1.1.113,735.695334ms,1.354333ms
10.1.1.113,1.073816417s,105.291µs
10.1.1.113,5.896198416s,39.792µs
10.1.1.111,971.394875ms,97.791µs
10.1.1.113,790.171708ms,93.75µs
10.1.1.116,645.704417ms,83.417µs
10.1.1.113,172.380625ms,194.417µs
10.1.1.116,70.968709ms,115.333µs
10.1.1.113,49.874666ms,85.333µs
10.1.1.116,928.967542ms,195.541µs
10.1.1.111,65.983667ms,61.208µs
10.1.1.111,635.906208ms,347.75µs
10.1.1.113,1.155972125s,1.126542ms
10.1.1.111,60.298709ms,85.667µs
10.1.1.116,79.387625ms,102.125µs
10.1.1.115,80.70975ms,144.625µs
10.1.1.113,6.896206333s,55.083µs
10.1.1.113,90.851084ms,107.833µs
10.1.1.114,106.461417ms,68.125µs
10.1.1.116,92.98975ms,54.416µs
10.1.1.116,80.616875ms,923.625µs
10.1.1.113,80.615459ms,312.042µs
10.1.1.112,7.997820458s,31.25µs
10.1.1.113,1.099656167s,106.334µs
10.1.1.111,66.105125ms,90.875µs
10.1.1.115,79.960875ms,87.792µs
10.1.1.114,81.738458ms,1.272916ms
10.1.1.116,101.450959ms,224.208µs
10.1.1.113,117.109833ms,156.208µs
10.1.1.113,109.621042ms,113.208µs
10.1.1.116,119.801375ms,3.042583ms
10.1.1.113,130.073917ms,1.122542ms
10.1.1.114,666.067042ms,89.375µs
10.1.1.112,887.380458ms,78.583µs
10.1.1.112,1.188074042s,133.125µs
10.1.1.111,77.135291ms,95.041µs
10.1.1.114,91.198125ms,46.416µs
10.1.1.116,87.17175ms,100.875µs
10.1.1.115,94.028167ms,436.125µs
10.1.1.111,94.398708ms,91.875µs
10.1.1.114,93.257958ms,96.5µs
10.1.1.116,96.063041ms,83.167µs
10.1.1.116,62.494792ms,55.209µs
10.1.1.115,73.524292ms,95.25µs
10.1.1.112,170.656875ms,4.441ms
10.1.1.116,8.270527458s,36.25µs
10.1.1.116,7.237755666s,36.833µs
10.1.1.113,169.958542ms,79.709µs
10.1.1.114,80.710416ms,174.084µs
10.1.1.113,98.656458ms,152.458µs
10.1.1.114,97.294417ms,128µs
10.1.1.113,7.205089417s,49.959µs
10.1.1.113,100.56525ms,320.125µs
10.1.1.112,121.599417ms,98.25µs
10.1.1.113,114.293083ms,105.667µs
10.1.1.116,73.765167ms,56.291µs
10.1.1.114,88.983125ms,46.708µs
10.1.1.113,129.322584ms,39.125µs
10.1.1.112,227.860125ms,105.5µs
10.1.1.114,72.023125ms,48.292µs
10.1.1.116,140.599ms,3.4905ms
10.1.1.116,7.581127292s,52.791µs
10.1.1.111,7.446946709s,56.042µs
10.1.1.115,89.644625ms,38.083µs
10.1.1.112,89.6435ms,90.75µs
10.1.1.111,74.482666ms,98.458µs
10.1.1.113,168.260833ms,99.791µs
10.1.1.116,76.552541ms,97.125µs
10.1.1.112,131.752208ms,1.020625ms
10.1.1.116,124.391375ms,41.25µs
10.1.1.113,124.124292ms,78.709µs
10.1.1.115,73.75825ms,138.209µs
10.1.1.116,126.240917ms,48.334µs
10.1.1.114,112.050333ms,8.134542ms
10.1.1.116,137.12125ms,60.333µs
10.1.1.116,278.099584ms,42.666µs
10.1.1.113,8.684361459s,52.5µs
10.1.1.112,793.396375ms,76.042µs
10.1.1.116,8.690527083s,61.542µs
10.1.1.116,5.540146334s,356.542µs
10.1.1.112,55.397958ms,38.875µs
10.1.1.113,75.697125ms,69.25µs
10.1.1.112,391.390083ms,61.375µs
10.1.1.114,101.461041ms,341.625µs
10.1.1.116,420.941041ms,168.958µs
10.1.1.116,482.337417ms,82.416µs
10.1.1.113,435.991833ms,54µs
10.1.1.112,231.667584ms,129.75µs
10.1.1.114,360.303667ms,95.625µs
10.1.1.112,359.901917ms,63.625µs
10.1.1.116,441.412667ms,278.792µs
10.1.1.112,248.502291ms,56.75µs
10.1.1.115,208.470792ms,76.125µs
10.1.1.113,243.667333ms,104.75µs
10.1.1.113,6.694966208s,126.583µs
10.1.1.112,146.626167ms,85.667µs
10.1.1.113,9.163353458s,132.666µs
10.1.1.116,196.426125ms,151.792µs
10.1.1.115,198.40375ms,872µs
10.1.1.113,8.019815459s,79.541µs
10.1.1.113,232.384833ms,105.209µs
10.1.1.116,108.397208ms,48.625µs
10.1.1.112,89.519208ms,94.209µs
10.1.1.113,144.827875ms,210.541µs
10.1.1.113,9.263275333s,46.334µs
10.1.1.115,54.819042ms,110.667µs
10.1.1.111,123.770833ms,56.208µs
10.1.1.113,87.954375ms,99.958µs
10.1.1.113,8.167298083s,50.458µs
10.1.1.113,92.935416ms,80.958µs
10.1.1.116,106.564167ms,1.501209ms
10.1.1.116,81.728542ms,282.959µs
10.1.1.115,72.887333ms,81.791µs
10.1.1.113,65.776666ms,90µs
10.1.1.113,468.139458ms,44.584µs
10.1.1.116,100.057541ms,86.541µs
10.1.1.114,67.060625ms,127.166µs
10.1.1.115,51.802042ms,126.416µs
10.1.1.114,70.07425ms,90µs
10.1.1.112,81.418791ms,179µs
10.1.1.111,53.211291ms,155.75µs
10.1.1.111,70.653125ms,685.791µs
10.1.1.113,288.149584ms,60.208µs
10.1.1.116,415.92325ms,4.150875ms
10.1.1.112,67.873334ms,64.459µs
10.1.1.116,95.729625ms,101.583µs
10.1.1.114,117.361708ms,125.625µs
10.1.1.111,114.568209ms,214.25µs
10.1.1.111,8.666969875s,62µs
10.1.1.114,9.852003625s,190.375µs
10.1.1.112,8.642214042s,36.833µs
10.1.1.113,450.154083ms,115.958µs
10.1.1.113,440.244292ms,113.166µs
10.1.1.112,426.778834ms,198.125µs
10.1.1.114,156.850917ms,595.584µs
10.1.1.113,103.858ms,50.208µs
10.1.1.111,481.277375ms,82.834µs
10.1.1.112,137.5015ms,71.25µs
10.1.1.116,423.383667ms,10.452ms
10.1.1.111,357.882958ms,88.375µs
10.1.1.113,1.239401375s,107.667µs
10.1.1.116,9.223284084s,40.666µs
10.1.1.113,9.200533042s,80.458µs
10.1.1.112,335.788125ms,111.625µs
10.1.1.113,8.008003375s,65.167µs
10.1.1.113,336.315208ms,61.542µs
10.1.1.116,290.8735ms,789.625µs
10.1.1.114,215.456459ms,45.5µs
10.1.1.112,80.601792ms,230.541µs
10.1.1.114,158.457334ms,80.708µs
10.1.1.113,342.083666ms,624.5µs
10.1.1.116,353.334167ms,117.958µs
10.1.1.115,331.068208ms,317.417µs
10.1.1.112,8.87723625s,63.375µs
10.1.1.114,66.26475ms,64.375µs
10.1.1.116,80.971166ms,60.208µs
10.1.1.113,94.93625ms,105.958µs
10.1.1.116,81.171375ms,40.375µs
10.1.1.116,75.017625ms,67µs
10.1.1.115,130.272375ms,76.292µs
10.1.1.113,10.605641291s,72.25µs
10.1.1.113,67.140459ms,44.041µs
10.1.1.114,113.451458ms,73.708µs
10.1.1.116,147.465917ms,123.417µs
10.1.1.115,137.881042ms,197.416µs
10.1.1.116,113.439584ms,103.209µs
10.1.1.113,10.665484208s,34.917µs
10.1.1.116,9.494223625s,77.958µs
10.1.1.114,9.037810917s,36.583µs
10.1.1.112,92.769125ms,75.416µs
10.1.1.113,9.873388375s,51.666µs
10.1.1.112,344.142625ms,69.875µs
10.1.1.111,109.840708ms,100µs
10.1.1.111,137.664417ms,148µs
10.1.1.113,131.474541ms,89.416µs
10.1.1.115,95.986ms,38.125µs
10.1.1.113,91.796208ms,48µs
10.1.1.112,188.068458ms,85.667µs
10.1.1.112,115.072042ms,4.170667ms
10.1.1.116,132.920417ms,80.709µs
10.1.1.113,82.571625ms,84.625µs
10.1.1.114,178.570667ms,115.833µs
10.1.1.114,121.225291ms,115.25µs
10.1.1.116,108.721792ms,102.917µs
10.1.1.116,9.493872625s,64.292µs
10.1.1.116,76.463834ms,84.042µs
10.1.1.113,320.960834ms,395.792µs
10.1.1.116,105.520125ms,500.834µs
10.1.1.112,114.045625ms,147.792µs
10.1.1.116,290.018875ms,146.167µs
10.1.1.112,9.026181375s,43.458µs
10.1.1.113,141.22825ms,139.334µs
10.1.1.112,348.077583ms,96.542µs
10.1.1.116,7.942720542s,101.542µs
10.1.1.116,263.64725ms,79.584µs
10.1.1.113,7.703373125s,84µs
10.1.1.112,215.631125ms,130.209µs
10.1.1.112,278.379125ms,74.291µs
10.1.1.115,158.924375ms,31.50775ms
10.1.1.113,8.901220625s,41.25µs
10.1.1.112,142.325875ms,105.458µs
10.1.1.113,248.418125ms,3.896875ms
10.1.1.116,10.092552834s,46.959µs
10.1.1.114,126.965542ms,206.083µs
10.1.1.111,102.720042ms,118.583µs
10.1.1.112,452.037042ms,39.458µs
